Employee ID,First Name,Last Name,Gender,Country,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
EMP-17384,Jill,Sinistra,Male,Italy,Milan,2015-03-13,Auror Office,Investigator,Advanced Magic Studies,Needs Improvement,No,65093,1983-09-09,,68347
EMP-17385,Mark,Granger,Male,France,Lyon,2022-05-28,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Excellent,No,58305,2000-03-18,,58305
EMP-17386,Patrick,Dumbledore,Male,Spain,Seville,2019-05-26,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,35030,1994-09-23,,35030
EMP-17387,Diana,Jones,Female,Italy,Rome,2015-10-13,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,54338,1986-03-15,,55424
EMP-17388,Robert,Wood,Male,France,Marseille,2017-06-15,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,72001,1982-06-14,,75601
EMP-17389,Kevin,Slughorn,Female,Germany,Munich,2018-09-21,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,35742,1999-07-12,,36456
EMP-17390,Mason,Vector,Male,Germany,Munich,2015-06-06,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,79880,1969-02-07,2017-06-02,86270
EMP-17391,Victor,Blackwood,Male,UK,London,2015-02-12,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,74273,1977-08-07,,80214
EMP-17392,Travis,Moon,Male,Italy,Florence,2018-06-27,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,No,53983,1984-01-13,,53983
EMP-17393,Jimmy,Abbott,Male,France,Marseille,2017-07-14,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,64480,1976-05-24,,69638
EMP-17394,Christopher,Peverell,Male,Spain,Seville,2024-07-01,Auror Office,Investigator,Advanced Magic Studies,Needs Improvement,No,55115,1991-09-14,,57870
EMP-17395,Gary,Lupin,Male,UK,Bristol,2021-12-21,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,Yes,50930,1995-03-13,,50930
EMP-17396,Craig,Kirke,Female,Spain,Seville,2020-05-29,Auror Office,Auror,Advanced Magic Studies,Good,No,67178,1993-04-23,,71880
EMP-17397,Elizabeth,Abercrombie,Female,Italy,Rome,2017-02-23,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,49571,1992-10-14,,50562
EMP-17398,Valerie,Maxime,Female,France,Paris,2018-02-12,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,77905,1981-07-25,2022-06-18,85695
EMP-17399,Melanie,Silvanus,Male,UK,Edinburgh,2023-09-01,Auror Office,Investigator,Advanced Magic Studies,Needs Improvement,Yes,58746,1990-05-12,,61683
EMP-17400,Sarah,Gudgeon,Male,Italy,Florence,2021-08-04,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,78165,1983-07-28,,84418
EMP-17401,Melissa,Karkaroff,Male,Germany,Munich,2021-10-22,Auror Office,Auror,Advanced Magic Studies,Good,Yes,68788,1984-06-06,,74291
EMP-17402,Stephanie,Black,Male,Germany,Berlin,2019-09-12,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,Yes,51518,1977-05-01,,53063
EMP-17403,Melissa,Peakes,Male,UK,London,2022-07-09,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,72668,1986-06-18,,78481
EMP-17404,Melissa,Rosier,Female,UK,Bristol,2022-07-09,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,46620,1999-12-02,,47552
EMP-17405,Thomas,Bell,Female,Italy,Rome,2019-08-03,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,64068,1984-08-07,,65349
EMP-17406,Belinda,Longbottom,Female,UK,Bristol,2016-05-15,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,52259,1981-10-29,,53304
EMP-17407,Alexis,Ackerley,Male,UK,London,2018-07-14,Auror Office,Auror,Advanced Magic Studies,Satisfactory,Yes,65888,1984-09-16,,69182
EMP-17408,Linda,Snape,Male,Italy,Florence,2022-01-08,Magical Creature Department,Beast Handler,Magical Creatures Training,Excellent,Yes,53771,1985-10-01,,55384
EMP-17409,Ariel,Black,Female,Germany,Munich,2020-02-28,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,55843,1993-09-12,,56959
EMP-17410,Joe,Silvanus,Female,France,Paris,2020-02-16,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,No,65141,1982-08-18,2021-09-08,71655
EMP-17411,Kyle,Cresswell,Male,Italy,Rome,2019-08-17,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,32837,1993-03-17,,32837
EMP-17412,Natasha,Warbeck,Male,France,Paris,2020-03-24,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,53645,1994-07-09,,53645
EMP-17413,Edwin,Rowle,Male,France,Lyon,2021-06-09,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,43642,2000-10-10,,43642
EMP-17414,Christopher,Weasley,Female,Germany,Berlin,2016-11-17,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,70062,1972-01-17,,77068
EMP-17415,Johnny,Runcorn,Male,France,Marseille,2022-05-13,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,57360,2001-09-26,,57360
EMP-17416,Michael,Sloper,Female,Spain,Madrid,2021-01-22,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,76359,1976-08-29,,83994
EMP-17417,George,Umbridge,Male,Italy,Florence,2024-10-11,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,55048,2003-03-02,,55048
EMP-17418,Hannah,Carrow,Female,France,Paris,2021-10-19,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,45635,1998-01-18,,46547
EMP-17419,Katie,Morgana,Female,Germany,Munich,2019-10-25,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,41511,1995-10-10,2021-01-20,42341
EMP-17420,Kim,Wood,Male,Germany,Munich,2016-09-20,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,47642,1993-07-10,,47642
EMP-17421,Christopher,Kirke,Female,Italy,Florence,2024-04-20,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,52598,1998-01-22,,53649
EMP-17422,Aaron,Wenlock,Male,Italy,Milan,2017-06-30,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,45171,1993-04-18,2020-02-08,45171
EMP-17423,Kristopher,Shimpling,Male,France,Lyon,2022-04-19,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,51423,1991-04-17,,51423
EMP-17424,Brenda,Wilkes,Female,Germany,Berlin,2020-09-27,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,32036,2002-04-12,,32676
EMP-17425,Nancy,Jones,Female,UK,Bristol,2019-11-22,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,33105,1998-06-04,,33767
EMP-17426,Jennifer,Fletcher,Male,France,Marseille,2023-07-21,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,33261,1996-08-11,,33261
EMP-17427,Joshua,Pettigrew,Female,Germany,Berlin,2023-12-27,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,72625,1991-08-09,,77708
EMP-17428,Victoria,Summerby,Female,UK,Edinburgh,2022-02-21,Auror Office,Auror,Advanced Magic Studies,Satisfactory,Yes,69844,1991-04-20,2022-09-25,74733
EMP-17429,Michelle,Ackerley,Female,France,Lyon,2021-11-22,Auror Office,Auror,Advanced Magic Studies,Good,Yes,69065,1986-05-03,,73899
EMP-17430,Melanie,Lockhart,Male,UK,Edinburgh,2015-04-24,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,70160,1977-02-28,,75772
EMP-17431,Hunter,Thomas,Male,UK,London,2016-09-18,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,42468,1987-06-24,,42468
EMP-17432,Natalie,Rosmerta,Female,Italy,Florence,2017-09-27,Auror Office,Auror,Advanced Magic Studies,Good,No,54626,1991-08-20,,58449
EMP-17433,Diana,Burbage,Male,France,Paris,2020-04-16,Auror Office,Investigator,Advanced Magic Studies,Good,No,62743,1983-08-27,,67762
EMP-17434,Leah,Merrythought,Male,Italy,Rome,2019-09-30,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Needs Improvement,Yes,74383,1972-07-30,,80333
EMP-17435,Michelle,Mulciber,Male,Italy,Milan,2018-03-04,Magical Creature Department,Beast Handler,Magical Creatures Training,Excellent,No,51246,1986-08-10,,51246
EMP-17436,Richard,Gudgeon,Male,Spain,Madrid,2017-01-06,Auror Office,Auror,Advanced Magic Studies,Excellent,No,62103,1989-02-02,,65208
EMP-17437,Stephanie,Crouch,Female,France,Paris,2020-04-16,Auror Office,Investigator,Advanced Magic Studies,Needs Improvement,No,56463,1990-09-19,2023-12-12,60415
EMP-17438,Madison,Granger,Male,Germany,Munich,2022-03-18,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,53114,1987-04-22,,53114
EMP-17439,Douglas,Chambers,Male,UK,Bristol,2019-01-29,Auror Office,Investigator,Advanced Magic Studies,Good,Yes,53248,1987-07-22,,55910
EMP-17440,Brian,Crouch,Female,UK,London,2023-08-06,Auror Office,Investigator,Advanced Magic Studies,Excellent,Yes,53945,1990-03-04,,57721
EMP-17441,Frank,Peverell,Male,Italy,Florence,2015-12-30,Auror Office,Auror,Advanced Magic Studies,Excellent,No,61243,1979-06-21,,66142
EMP-17442,Brooke,King,Male,Germany,Berlin,2018-06-06,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,41227,1985-03-28,,41227
EMP-17443,Cindy,Merrythought,Male,Germany,Munich,2024-05-15,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,31735,2004-06-18,,31735
EMP-17444,Christopher,Higgs,Female,France,Marseille,2015-11-04,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,No,53147,1973-08-07,,55804
EMP-17445,Shawna,Macmillan,Female,Germany,Munich,2019-09-12,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,Yes,35640,1990-04-08,,36352
EMP-17446,Samantha,Travers,Male,UK,Bristol,2018-07-28,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,37632,1993-08-28,,37632
EMP-17447,John,Maxime,Male,Spain,Barcelona,2023-01-29,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,63327,1982-01-30,,65226
EMP-17448,Brittany,Kirke,Male,Spain,Seville,2023-06-12,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,79548,1976-11-04,,85911
EMP-17449,Robert,Kettleburn,Male,Germany,Berlin,2022-12-09,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,41273,2004-01-20,2024-08-10,41273
EMP-17450,Nicole,Hornby,Male,Germany,Hamburg,2016-10-14,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,Yes,69965,1980-01-08,,75562
EMP-17451,Gabriela,Hornby,Female,Germany,Berlin,2017-08-24,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,Yes,66569,1990-08-11,2021-02-26,71228
EMP-17452,William,Spinnet,Female,Italy,Florence,2015-11-13,Auror Office,Auror,Advanced Magic Studies,Good,No,57841,1988-03-03,,61889
EMP-17453,Deborah,Vector,Male,France,Marseille,2016-09-04,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,72333,1986-07-04,,75949
EMP-17454,Mark,Longbottom,Female,Italy,Rome,2022-12-09,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,Yes,45531,1995-10-17,,46441
EMP-17455,Courtney,Corner,Male,Italy,Rome,2021-03-15,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,40979,1991-05-20,,40979
EMP-17456,Susan,Kettleburn,Male,UK,Edinburgh,2016-04-23,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,31001,1989-11-01,,31001
EMP-17457,Matthew,Yaxley,Female,Italy,Florence,2020-10-18,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,66358,1978-06-08,,72993
EMP-17458,David,Skeeter,Male,UK,London,2017-10-26,Auror Office,Auror,Advanced Magic Studies,Satisfactory,Yes,68441,1989-11-09,,71863
EMP-17459,Angela,Bagman,Female,Italy,Milan,2023-01-15,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,65542,1978-09-26,,72096
EMP-17460,Julie,Binns,Male,France,Paris,2022-07-19,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Needs Improvement,No,33648,2001-06-16,,33648
EMP-17461,Kimberly,Coote,Male,Italy,Florence,2023-01-09,Auror Office,Investigator,Advanced Magic Studies,Excellent,No,60993,1985-05-23,,65872
EMP-17462,Taylor,Rivers,Female,Italy,Milan,2015-12-16,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,59069,1978-09-13,,62022
EMP-17463,Ronald,Whisp,Female,Spain,Madrid,2022-01-25,Magical Creature Department,Beast Handler,Magical Creatures Training,Excellent,No,57622,1985-09-10,,60503
EMP-17464,William,Stebbins,Male,UK,Bristol,2024-05-26,Auror Office,Auror,Advanced Magic Studies,Satisfactory,No,57291,1996-03-03,,60155
EMP-17465,David,Avery,Female,Italy,Rome,2022-12-30,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,62174,1978-04-16,,68391
EMP-17466,John,Whitby,Male,Germany,Hamburg,2018-06-14,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,77956,1981-07-22,,84192
EMP-17467,Amanda,Delaney,Male,France,Paris,2023-05-06,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,47660,1987-06-22,,47660
EMP-17468,Billy,Jugson,Female,Italy,Florence,2023-04-03,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,Yes,32473,1999-01-14,2024-03-24,33122
EMP-17469,Michelle,Umbridge,Male,France,Lyon,2022-02-17,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,60527,1991-03-17,,63553
EMP-17470,Lauren,Bell,Female,Spain,Barcelona,2015-02-13,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,62738,1971-05-07,,69011
EMP-17471,Emily,Malfoy,Female,UK,London,2024-04-22,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Needs Improvement,Yes,73880,1974-11-06,,81268
EMP-17472,Kristen,Davies,Male,Germany,Hamburg,2024-05-04,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,Yes,57474,1995-08-06,,57474
EMP-17473,Anthony,Mulciber,Male,Spain,Madrid,2022-12-02,Auror Office,Investigator,Advanced Magic Studies,Good,No,62696,1997-09-12,2024-06-22,65830
EMP-17474,Jonathan,Kirke,Female,Germany,Munich,2017-11-20,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,Yes,41292,1993-12-28,,42117
EMP-17475,Lauren,Goldstein,Female,France,Lyon,2019-12-27,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,60464,1981-08-15,,63487
EMP-17476,Nancy,Delaney,Female,France,Marseille,2017-04-18,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,41745,1990-12-11,,42579
EMP-17477,Tara,Grindelwald,Female,UK,Bristol,2018-03-03,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,Yes,59571,1978-09-20,,62549
EMP-17478,Brenda,Silvanus,Female,Spain,Madrid,2017-01-25,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,44463,1993-09-25,,45352
EMP-17479,Andrea,Goldstein,Male,France,Marseille,2021-07-16,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,78889,1984-08-01,,85200
EMP-17480,Elizabeth,Zabini,Male,Germany,Berlin,2022-10-03,Auror Office,Auror,Advanced Magic Studies,Good,No,63309,1987-03-13,2024-02-04,66474
EMP-17481,Evelyn,Higgs,Male,UK,Edinburgh,2015-05-04,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,50782,1988-08-06,2023-05-11,50782
EMP-17482,Samuel,Scamander,Female,Italy,Florence,2021-01-24,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,No,63017,1982-03-21,,69318
EMP-17483,Belinda,Wenlock,Female,Germany,Berlin,2017-01-05,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,40753,1986-03-22,,41568
EMP-17484,Kaitlyn,Abbott,Female,Italy,Rome,2021-03-16,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,32778,2003-01-30,,33433
EMP-17485,Brian,Weasley-Potter,Male,Germany,Berlin,2017-06-01,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,71838,1970-06-29,2020-08-23,77585
EMP-17486,Patricia,Quirrell,Female,Germany,Berlin,2016-12-18,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,76249,1980-10-30,,83873
EMP-17487,Charles,Applebee,Male,Germany,Munich,2017-06-21,Auror Office,Investigator,Advanced Magic Studies,Needs Improvement,Yes,69042,1984-02-08,,72494
EMP-17488,Jeff,Shacklebolt,Male,Italy,Rome,2023-03-04,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,Yes,41161,1993-05-09,,41161
EMP-17489,Tiffany,Fitzwilliam,Male,Spain,Barcelona,2021-03-11,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,38379,1992-01-01,,38379
EMP-17490,Jonathan,Carrow,Female,France,Marseille,2023-11-22,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,56182,2001-12-17,,57305
EMP-17491,Melinda,Slughorn,Male,Germany,Berlin,2017-08-30,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Needs Improvement,No,41231,1992-06-24,,41231
EMP-17492,Amanda,Grindelwald,Female,Spain,Seville,2016-11-30,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,No,54983,1987-06-28,,58831
EMP-17493,Derrick,Higgs,Male,Italy,Florence,2018-10-12,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,53580,1993-08-19,,53580
EMP-17494,Wesley,Bundy,Male,Germany,Hamburg,2024-03-20,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,40015,2003-10-16,2024-11-11,40015
EMP-17495,Kevin,Auror,Male,Spain,Seville,2018-10-01,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,48859,1979-07-31,2019-04-30,50324
EMP-17496,Caroline,Montague,Female,Italy,Milan,2016-10-27,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,40269,1994-01-27,,41074
EMP-17497,Leslie,Fawcett,Male,Germany,Munich,2016-04-08,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Needs Improvement,No,67747,1966-10-30,,73166
EMP-17498,Dylan,Auror,Female,UK,Bristol,2018-11-21,Auror Office,Auror,Advanced Magic Studies,Needs Improvement,Yes,60385,1979-09-18,,66423
EMP-17499,Nicholas,Crouch,Male,Germany,Berlin,2021-04-07,Auror Office,Auror,Advanced Magic Studies,Good,Yes,58390,1982-07-03,,63061
EMP-17500,Lindsey,Greengrass,Male,France,Paris,2021-03-16,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Satisfactory,No,57750,1999-03-22,,57750
EMP-17501,Holly,Dearborn,Female,Italy,Rome,2024-05-10,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,Yes,46301,1992-08-04,,47227
EMP-17502,Jerry,Burbage,Male,UK,Edinburgh,2021-11-17,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,Yes,47028,1990-03-30,,47028
EMP-17503,Andrea,Fletcher,Female,Germany,Hamburg,2020-08-12,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,No,63920,1984-08-06,2022-06-04,70312
EMP-17504,Mark,Bole,Female,France,Lyon,2016-08-03,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Satisfactory,Yes,51372,1981-08-31,,52399
EMP-17505,Kathleen,Warrington,Male,Italy,Milan,2017-01-06,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Satisfactory,No,57541,1997-01-07,,57541
EMP-17506,Jordan,Summerby,Male,Spain,Barcelona,2023-06-26,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,77196,1987-10-30,,81055
EMP-17507,William,Pike,Female,Spain,Madrid,2017-08-24,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,47173,1991-01-06,,48116
EMP-17508,Melissa,Applebee,Male,UK,Edinburgh,2024-12-15,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,33394,2002-03-13,,33394
EMP-17509,Thomas,Carrow,Male,Spain,Seville,2017-01-29,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,59168,1982-12-31,,59168
EMP-17510,Manuel,Moon,Male,Italy,Milan,2024-05-21,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,Yes,46049,1995-11-17,,46049
EMP-17511,Amy,Warrington,Female,France,Paris,2016-11-21,Auror Office,Auror,Advanced Magic Studies,Good,No,59127,1979-03-31,,65039
EMP-17512,Rebecca,Scamander,Male,Italy,Florence,2016-04-19,Auror Office,Auror,Advanced Magic Studies,Needs Improvement,No,59343,1983-12-19,,62310
